,Video title,Comment,Processed_Comment
7996,Bahurani (HD) - Rakesh Roshan | Rekha | Utpal Dutt - Superhit 80's Hindi Movie -(With Eng Subtitles),Dekh na mana hai kiya ven laga hai kiya is par,dekh na mana hai kiya ven laga hai kiya par
7997,Bahurani (HD) - Rakesh Roshan | Rekha | Utpal Dutt - Superhit 80's Hindi Movie -(With Eng Subtitles),2024 me ye movie 🍿 Kaun dekh raha hey,ye movie kaun dekh raha hey
7998,Anari (HD) - Raj Kapoor | Nutan | Lalita Pawar - Popular Bollywood Movie - (With Eng Subtitles),"<a href=""https://www.youtube.com/watch?v=msnQ73uhyR0&amp;t=3986"">1:06:26</a> 👍🏼",href
7999,Anari (HD) - Raj Kapoor | Nutan | Lalita Pawar - Popular Bollywood Movie - (With Eng Subtitles),"<a href=""https://www.youtube.com/watch?v=msnQ73uhyR0&amp;t=3874"">1:04:34</a> 🥰",href
8000,Anari (HD) - Raj Kapoor | Nutan | Lalita Pawar - Popular Bollywood Movie - (With Eng Subtitles),"<a href=""https://www.youtube.com/watch?v=msnQ73uhyR0&amp;t=3797"">1:03:17</a> 😂",href
8001,Anari (HD) - Raj Kapoor | Nutan | Lalita Pawar - Popular Bollywood Movie - (With Eng Subtitles),2024 Wale attend laga lo,wale attend laga lo
8002,Anari (HD) - Raj Kapoor | Nutan | Lalita Pawar - Popular Bollywood Movie - (With Eng Subtitles),आज 11- February - 2024 में ये मूवी देखकर मुझे ऐसा नहीं लगा की मे कोई पुरानी मूवी देख रहा हूं ये मूवी आज भी उतनी ही न्यू है जितनी पहले है.,february
8004,Anari (HD) - Raj Kapoor | Nutan | Lalita Pawar - Popular Bollywood Movie - (With Eng Subtitles),Emoshnal❤❤❤❤❤movie,emoshnalmovie
8007,Anari (HD) - Raj Kapoor | Nutan | Lalita Pawar - Popular Bollywood Movie - (With Eng Subtitles),Nyc😂❤ very nyc 🎉🎉,nyc nyc
8008,Anari (HD) - Raj Kapoor | Nutan | Lalita Pawar - Popular Bollywood Movie - (With Eng Subtitles),❤ very beautiful movies  Old is Gold still super n my favorite ❤,beautiful movie old gold still super n favorite
8009,Anari (HD) - Raj Kapoor | Nutan | Lalita Pawar - Popular Bollywood Movie - (With Eng Subtitles),No words for describe this movie natural acting 😊❤,word describe movie natural acting
8010,Anari (HD) - Raj Kapoor | Nutan | Lalita Pawar - Popular Bollywood Movie - (With Eng Subtitles),❤❤ Best ❤❤,best
8011,Anari (HD) - Raj Kapoor | Nutan | Lalita Pawar - Popular Bollywood Movie - (With Eng Subtitles),Just love it acting level can&#39;t be compared and matched ❤❤❤,love acting level cant compared matched
8012,Anari (HD) - Raj Kapoor | Nutan | Lalita Pawar - Popular Bollywood Movie - (With Eng Subtitles),Mera ❤jit liya supar,mera jit liya supar
8013,"Fool N Final - Bollywood Comedy Movie - Part 2 - Paresh Rawal, Johnny Lever - Sunny Deol",Mera Exam hai❤❤❤,mera exam hai
8014,"Fool N Final - Bollywood Comedy Movie - Part 2 - Paresh Rawal, Johnny Lever - Sunny Deol",Mera Exam hai❤❤❤❤❤,mera exam hai
8015,"Fool N Final - Bollywood Comedy Movie - Part 2 - Paresh Rawal, Johnny Lever - Sunny Deol",Movie name?,movie name
8016,"Fool N Final - Bollywood Comedy Movie - Part 2 - Paresh Rawal, Johnny Lever - Sunny Deol",Watch funny,watch funny
8017,"Fool N Final - Bollywood Comedy Movie - Part 2 - Paresh Rawal, Johnny Lever - Sunny Deol",Nice video,nice video
8018,"Fool N Final - Bollywood Comedy Movie - Part 2 - Paresh Rawal, Johnny Lever - Sunny Deol",Mera h,mera h
8019,"Fool N Final - Bollywood Comedy Movie - Part 2 - Paresh Rawal, Johnny Lever - Sunny Deol",Kis kis ka exam hai aur ye dekh rha hai 😅,ki ki ka exam hai aur ye dekh rha hai
8020,"Fool N Final - Bollywood Comedy Movie - Part 2 - Paresh Rawal, Johnny Lever - Sunny Deol","<a href=""https://www.youtube.com/watch?v=aR_wihoZnBM&amp;t=744"">12:24</a> 😂😂😂😂",href
8021,"Fool N Final - Bollywood Comedy Movie - Part 2 - Paresh Rawal, Johnny Lever - Sunny Deol",Super Star,super star
8022,"Fool N Final - Bollywood Comedy Movie - Part 2 - Paresh Rawal, Johnny Lever - Sunny Deol",Movie Name:Fool and Final,movie namefool final
8023,"Fool N Final - Bollywood Comedy Movie - Part 2 - Paresh Rawal, Johnny Lever - Sunny Deol",Movie name,movie name
8024,"Fool N Final - Bollywood Comedy Movie - Part 2 - Paresh Rawal, Johnny Lever - Sunny Deol",Movie name,movie name
8025,"Fool N Final - Bollywood Comedy Movie - Part 2 - Paresh Rawal, Johnny Lever - Sunny Deol",Kiski kasam khayi🤣🤣🤣🤣,kiski kasam khayi
8026,"Fool N Final - Bollywood Comedy Movie - Part 2 - Paresh Rawal, Johnny Lever - Sunny Deol",Snatch ki copy thi😂😂😂,snatch ki copy thi
8027,"Fool N Final - Bollywood Comedy Movie - Part 2 - Paresh Rawal, Johnny Lever - Sunny Deol",Movie name,movie name
8028,"80s Most Popular Bollywood Movie | Adventure Of Tarzan (HD) | हेमंत बिरजे,किमी काटकर, दलीप ताहिल","बॉलीवुड की सुपरहिट हिंदी मूवी : <br>धरम वीर - <a href=""https://www.youtube.com/watch?v=FIgrmDQzSG0"">https://youtu.be/FIgrmDQzSG0</a><br>धरती कहे पुकार के - <a href=""https://www.youtube.com/watch?v=nZNDXkfJEAk"">https://youtu.be/nZNDXkfJEAk</a><br>सौतन - <a href=""https://www.youtube.com/watch?v=hlp5n2OyaMc"">https://youtu.be/hlp5n2OyaMc</a><br>प्यार ही प्यार - <a href=""https://www.youtube.com/watch?v=FtQHuC7S9g4"">https://youtu.be/FtQHuC7S9g4</a><br>जब जब फूल खिले - <a href=""https://www.youtube.com/watch?v=ZV_FStSVk1g"">https://youtu.be/ZV_FStSVk1g</a><br>आप आये बहार आई - <a href=""https://www.youtube.com/watch?v=-3Ejs6CAscY"">https://youtu.be/-3Ejs6CAscY</a><br>पाक़ीज़ा - <a href=""https://www.youtube.com/watch?v=ivF_LwCTpfw"">https://youtu.be/ivF_LwCTpfw</a><br>काजल - <a href=""https://www.youtube.com/watch?v=EEYGOp59GmQ"">https://youtu.be/EEYGOp59GmQ</a><br>सुहाग - <a href=""https://www.youtube.com/watch?v=SBng84n-Dhc"">https://youtu.be/SBng84n-Dhc</a><br>नीलकमल - <a href=""https://www.youtube.com/watch?v=NLYfgswgvdQ"">https://youtu.be/NLYfgswgvdQ</a>",br href abr href abr href abr href abr href abr href abr href abr href abr href abr href
8029,Bahurani {HD} - Hindi Full Movies - Rekha - Rakesh Roshan - Bollywood Movie - (With Eng Subtitles),"बॉलीवुड की सुपरहिट हिंदी मूवी : <br>Ajay (अजय) - <a href=""https://www.youtube.com/watch?v=AVLwfpA4vXU"">https://youtu.be/AVLwfpA4vXU</a><br>Mann (मन ) - <a href=""https://www.youtube.com/watch?v=j8w7DzNgShg"">https://youtu.be/j8w7DzNgShg</a><br>Bhagam Bhag (भागम भाग) - <a href=""https://www.youtube.com/watch?v=6FqUN9MO0zc"">https://youtu.be/6FqUN9MO0zc</a><br>Dil Kya Kare (दिल क्या करे) - <a href=""https://www.youtube.com/watch?v=ZedqipwOBL8"">https://youtu.be/ZedqipwOBL8</a><br>Barsaat (बरसात ) - <a href=""https://www.youtube.com/watch?v=qPEeo4qGKF4"">https://youtu.be/qPEeo4qGKF4</a><br>Banjaran (बंजारन ) - <a href=""https://www.youtube.com/watch?v=y4nYf9j04Nk"">https://youtu.be/y4nYf9j04Nk</a><br>Tango Charlie (टैंगो चार्ली ) -  <a href=""https://www.youtube.com/watch?v=wL2gTESS5Cw"">https://youtu.be/wL2gTESS5Cw</a><br>Dhamaal (धमाल ) -  <a href=""https://www.youtube.com/watch?v=6xdRuJoEMoU"">https://youtu.be/6xdRuJoEMoU</a><br>Bewaffa Se Waffa (बेवफा से वफ़ा ) - <a href=""https://www.youtube.com/watch?v=2nYEbOaV9fo"">https://youtu.be/2nYEbOaV9fo</a><br>Maine Dil Tujhko Diya (मेने दिल तुझको दिया ) - <a href=""https://www.youtube.com/watch?v=KXUZUkxuza0"">https://youtu.be/KXUZUkxuza0</a>",brajay href abrmann href abrbhagam bhag href abrdil kya kare href abrbarsaat href abrbanjaran href abrtango charlie href abrdhamaal href abrbewaffa se waffa href abrmaine dil tujhko diya href
8030,Bahurani {HD} - Hindi Full Movies - Rekha - Rakesh Roshan - Bollywood Movie - (With Eng Subtitles),Kon kon 2023 me ye movie dekh Raha hai like kro 👍👍👍👍👍,kon kon ye movie dekh raha hai like kro
8031,Bahurani {HD} - Hindi Full Movies - Rekha - Rakesh Roshan - Bollywood Movie - (With Eng Subtitles),E,e
8032,Bahurani {HD} - Hindi Full Movies - Rekha - Rakesh Roshan - Bollywood Movie - (With Eng Subtitles),Hi🤔🤔🤔,hi
8033,Bahurani {HD} - Hindi Full Movies - Rekha - Rakesh Roshan - Bollywood Movie - (With Eng Subtitles),Mai,mai
8034,Bahurani {HD} - Hindi Full Movies - Rekha - Rakesh Roshan - Bollywood Movie - (With Eng Subtitles),Utpal Dutt great actor,utpal dutt great actor
8036,Bahurani {HD} - Hindi Full Movies - Rekha - Rakesh Roshan - Bollywood Movie - (With Eng Subtitles),I was exactly 6 months old when this movie was released... what a masterpiece.,exactly month old movie released masterpiece
8037,Bahurani {HD} - Hindi Full Movies - Rekha - Rakesh Roshan - Bollywood Movie - (With Eng Subtitles),"Hatya karne kaa anand, swargiya anand 😃😃",hatya karne kaa anand swargiya anand
8038,Bahurani {HD} - Hindi Full Movies - Rekha - Rakesh Roshan - Bollywood Movie - (With Eng Subtitles),l,l
8039,Bahurani {HD} - Hindi Full Movies - Rekha - Rakesh Roshan - Bollywood Movie - (With Eng Subtitles),I was able to do this with Weedborn CBD products.,able weedborn cbd product
8040,Bahurani {HD} - Hindi Full Movies - Rekha - Rakesh Roshan - Bollywood Movie - (With Eng Subtitles),Translate to english or english substitles please,translate english english substitles please
8041,Bahurani {HD} - Hindi Full Movies - Rekha - Rakesh Roshan - Bollywood Movie - (With Eng Subtitles),○ OLD IS GOLD ○,old gold
8042,Bahurani {HD} - Hindi Full Movies - Rekha - Rakesh Roshan - Bollywood Movie - (With Eng Subtitles),Xzx,xzx
8043,Bahurani {HD} - Hindi Full Movies - Rekha - Rakesh Roshan - Bollywood Movie - (With Eng Subtitles),Ekadam pagal movie,ekadam pagal movie
8044,Tumhari Kassam  - Hindi Full Movie - Jeetendra | Moushmi Chatterjee - Bollywood Movie,"अनलिमिटेड बॉलीवुड मूवीज का मजा लेने के लिए हमें जल्दी व्हॉट्स ऍप कीजिये.<br>यहाँ क्लिक करे <a href=""http://api.whatsapp.com/send?phone=918097426767&amp;text=Hello_Movies"">http://api.whatsapp.com/send?phone=918097426767&amp;text=Hello_Movies</a><br>और सेंड बटन पर क्लिक करे. जल्दी करे .",br href abr
8045,Tumhari Kassam  - Hindi Full Movie - Jeetendra | Moushmi Chatterjee - Bollywood Movie,This is very very nice movie👌👌👌👌👌👌👌👌👌👌👌,nice movie
8047,Tumhari Kassam  - Hindi Full Movie - Jeetendra | Moushmi Chatterjee - Bollywood Movie,Nice movie. .,nice movie
8051,Tumhari Kassam  - Hindi Full Movie - Jeetendra | Moushmi Chatterjee - Bollywood Movie,Nice movie 👌❤️,nice movie
8052,Tumhari Kassam  - Hindi Full Movie - Jeetendra | Moushmi Chatterjee - Bollywood Movie,Ki;mimI&#39;m m.. Ki<br>.mim.kkm..; miimm. Imikmi.. No. No;. Mi,kimimim kibrmimkkm miimm imikmi mi
8053,Tumhari Kassam  - Hindi Full Movie - Jeetendra | Moushmi Chatterjee - Bollywood Movie,actress PADMANI KAPILA also<br>seen first time in her career in a<br>role in this movie.,actress padmani kapila alsobrseen first time career abrrole movie
8054,Tumhari Kassam  - Hindi Full Movie - Jeetendra | Moushmi Chatterjee - Bollywood Movie,Navinichan soshal roll and mosmi chatarjee very wandarful roll.A.A.A.<br>Bihar patna.🇮🇳💘,navinichan soshal roll mosmi chatarjee wandarful rollaaabrbihar patna
8055,Tumhari Kassam  - Hindi Full Movie - Jeetendra | Moushmi Chatterjee - Bollywood Movie,Mainbloin movie and moushumi chatterjee amar sob thaka prio naika,mainbloin movie moushumi chatterjee amar sob thaka prio naika
8057,Tumhari Kassam  - Hindi Full Movie - Jeetendra | Moushmi Chatterjee - Bollywood Movie,"<a href=""https://www.youtube.com/watch?v=EPq6HJrqypY&amp;t=136"">2:16</a> what a scene ,  how the doctor know Hindi😂😂😂😂😂<br>Kia Vidya dubara Dekh sakay gi,<br>Sure ,why not 😂😂😂😂",href scene doctor know hindibrkia vidya dubara dekh sakay gibrsure
8058,Tumhari Kassam  - Hindi Full Movie - Jeetendra | Moushmi Chatterjee - Bollywood Movie,Kolkata montu.        Good move,kolkata montu good move
8059,IT Chapter 1 - Neibolt House Scene - HD,"That beat draop went hard <a href=""https://www.youtube.com/watch?v=H2W7QW5pBZw&amp;t=222"">3:42</a>",beat draop went hard href
8060,IT Chapter 1 - Neibolt House Scene - HD,I love how the doll eddies mouth is sewn shut as if it wants to shut hm up from his witty remarks 😂,love doll eddy mouth sewn shut want shut hm witty remark
8061,IT Chapter 1 - Neibolt House Scene - HD,"if i was billy, i would  be so angry at Pennywise",billy would angry pennywise
8062,IT Chapter 1 - Neibolt House Scene - HD,"<a href=""https://www.youtube.com/watch?v=H2W7QW5pBZw&amp;t=216"">3:36</a>",href
8063,IT Chapter 1 - Neibolt House Scene - HD,"<a href=""https://www.youtube.com/watch?v=H2W7QW5pBZw&amp;t=210"">3:30</a>",href
8064,IT Chapter 1 - Neibolt House Scene - HD,"<a href=""https://www.youtube.com/watch?v=H2W7QW5pBZw&amp;t=217"">3:37</a>",href
8065,IT Chapter 1 - Neibolt House Scene - HD,This so so so scary😮😮😮,scary
8066,IT Chapter 1 - Neibolt House Scene - HD,"<a href=""https://www.youtube.com/watch?v=H2W7QW5pBZw&amp;t=171"">2:51</a> childish pennywise",href childish pennywise
8067,IT Chapter 1 - Neibolt House Scene - HD,"That is gross for how pennywise looks <a href=""https://www.youtube.com/watch?v=H2W7QW5pBZw&amp;t=272"">4:32</a>",gross pennywise look href
8068,IT Chapter 1 - Neibolt House Scene - HD,"My friends tell me i laugh like pennywise this is what they tell me what part i sound like <a href=""https://www.youtube.com/watch?v=H2W7QW5pBZw&amp;t=285"">4:45</a>",friend tell laugh like pennywise tell part sound like href
8069,IT Chapter 1 - Neibolt House Scene - HD,"<a href=""https://www.youtube.com/watch?v=H2W7QW5pBZw&amp;t=171"">2:51</a> mm yemmy hand",href mm yemmy hand
8070,IT Chapter 1 - Neibolt House Scene - HD,"<a href=""https://www.youtube.com/watch?v=H2W7QW5pBZw&amp;t=169"">2:49</a> Slap slap slap",href slap slap slap
8071,IT Chapter 1 - Neibolt House Scene - HD,"<a href=""https://www.youtube.com/watch?v=H2W7QW5pBZw&amp;t=167"">2:47</a>",href
8073,IT Chapter 1 - Neibolt House Scene - HD,it&#39;s not pennywise it&#39;s pettywise bro really mocked him gasping for air like he needs an inhaler  makes me laugh,pennywise pettywise bro really mocked gasping air like need inhaler make laugh
8074,KHAJOOR PE ATKE (2018) | Superhit Hindi Comedy Movie 😂 | Vinay Pathak | Manoj Pahwa | Seema Pahwa,Yahi sachaayi hai. Koi kisika nahi hai aaj ke date me.,yahi sachaayi hai koi kisika nahi hai aaj ke date
8075,KHAJOOR PE ATKE (2018) | Superhit Hindi Comedy Movie 😂 | Vinay Pathak | Manoj Pahwa | Seema Pahwa,Kis kis ki shadi 2024 Mei hoi.... 🤔,ki ki ki shadi mei hoi
8076,KHAJOOR PE ATKE (2018) | Superhit Hindi Comedy Movie 😂 | Vinay Pathak | Manoj Pahwa | Seema Pahwa,"<a href=""https://youtube.com/@Doctordaries7715?si=6nDUvgeXeLn3S65Z?sub_confirmation=1"">https://youtube.com/@Doctordaries7715?si=6nDUvgeXeLn3S65Z?sub_confirmation=1</a>",href
8077,KHAJOOR PE ATKE (2018) | Superhit Hindi Comedy Movie 😂 | Vinay Pathak | Manoj Pahwa | Seema Pahwa,Movie is based on current nature of society,movie based current nature society
8079,KHAJOOR PE ATKE (2018) | Superhit Hindi Comedy Movie 😂 | Vinay Pathak | Manoj Pahwa | Seema Pahwa,Nice movie!,nice movie
8081,KHAJOOR PE ATKE (2018) | Superhit Hindi Comedy Movie 😂 | Vinay Pathak | Manoj Pahwa | Seema Pahwa,"Rip deven, super movie must watch",rip deven super movie must watch
8082,KHAJOOR PE ATKE (2018) | Superhit Hindi Comedy Movie 😂 | Vinay Pathak | Manoj Pahwa | Seema Pahwa,This is similar to the marathi movie ventilator (produced by Priyanka Chopra),similar marathi movie ventilator produced priyanka chopra
8083,KHAJOOR PE ATKE (2018) | Superhit Hindi Comedy Movie 😂 | Vinay Pathak | Manoj Pahwa | Seema Pahwa,This deserves more views ❤❤❤,deserves view
8084,KHAJOOR PE ATKE (2018) | Superhit Hindi Comedy Movie 😂 | Vinay Pathak | Manoj Pahwa | Seema Pahwa,Bkws 😞,bkws
8085,KHAJOOR PE ATKE (2018) | Superhit Hindi Comedy Movie 😂 | Vinay Pathak | Manoj Pahwa | Seema Pahwa,Nice movie,nice movie
8086,KHAJOOR PE ATKE (2018) | Superhit Hindi Comedy Movie 😂 | Vinay Pathak | Manoj Pahwa | Seema Pahwa,Husband wife both great actors,husband wife great actor
8087,KHAJOOR PE ATKE (2018) | Superhit Hindi Comedy Movie 😂 | Vinay Pathak | Manoj Pahwa | Seema Pahwa,Nice,nice
8088,KHAJOOR PE ATKE (2018) | Superhit Hindi Comedy Movie 😂 | Vinay Pathak | Manoj Pahwa | Seema Pahwa,Yes,yes
8089,"Lootera Full Hindi Bollywood Movie | Ranveer Singh, Sonakshi Sinha | English Subtitles  | NH Studioz",Par jo ve bolo movie ke gane bohot aache hey❤,par jo bolo movie ke gane bohot aache hey
8090,"Lootera Full Hindi Bollywood Movie | Ranveer Singh, Sonakshi Sinha | English Subtitles  | NH Studioz",I can see myself in Pakhi...,see pakhi
8091,"Lootera Full Hindi Bollywood Movie | Ranveer Singh, Sonakshi Sinha | English Subtitles  | NH Studioz",Me ne itni fazool film aj tk Zindagi me ni dekhi.. 😢😢😢😢😢,ne itni fazool film aj tk zindagi ni dekhi
8092,"Lootera Full Hindi Bollywood Movie | Ranveer Singh, Sonakshi Sinha | English Subtitles  | NH Studioz",sad ending but its good movie,sad ending good movie
